Year,Month,Day,Time,ARRESTAGENCY,Charge_Desc,MINUCRCODE,MINCHARGECODE,MAIN_CRIMECODE,GDISTRICT,BRICArrestCode,GREPORTING,,,,,,,,,,,,
2019,5,8,10:00.0,Boston Police Department,Violation of an Existing Restraining Order,2647,12312,,D4,08xx,157,,,,,,,,,,,,
2019,5,9,45:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,E18,04xx,498,,,,,,,,,,,,
2019,5,9,39:00.0,Boston Police Department,Assault & Battery (209A),0613,12314,,C11,06xx,348,,,,,,,,,,,,
2019,5,9,03:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,273,,,,,,,,,,,,
2019,5,9,54:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,585,,,,,,,,,,,,
2019,5,9,56:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,167,,,,,,,,,,,,
2019,5,9,59:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D14,08xx,785,,,,,,,,,,,,
2019,5,9,59:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,020,,,,,,,,,,,,
2019,5,9,50:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,D14,04xx,768,,,,,,,,,,,,
2019,5,10,44:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,911,,,,,,,,,,,,
2019,5,11,32:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,342,,,,,,,,,,,,
2019,5,11,22:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,165,,,,,,,,,,,,
2019,5,11,34:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C6,08xx,234,,,,,,,,,,,,
2019,5,11,50:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,,,,,,,,,,,,,
2019,5,12,27:00.0,Boston Police Department,Violation of an Existing Restraining Order,0802,12312,,C11,08xx,368,,,,,,,,,,,,
2019,5,12,46:00.0,Boston Police Department,Assault (209A),0801,12313,,B3,08xx,446,,,,,,,,,,,,
2019,5,13,14:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,605,,,,,,,,,,,,
2019,5,13,12:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E5,08xx,550,,,,,,,,,,,,
2019,5,14,09:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,361,,,,,,,,,,,,
2019,5,14,05:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,304,,,,,,,,,,,,
2019,5,14,22:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,171,,,,,,,,,,,,
2019,5,14,56:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D14,08xx,,,,,,,,,,,,,
2019,5,14,51:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,434,,,,,,,,,,,,
2019,5,15,11:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,,,,,,,,,,,,,
2019,5,15,22:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,631,,,,,,,,,,,,
2019,5,15,29:00.0,Boston Police Department,Threats (209A),0404,12316,,A7,04xx,009,,,,,,,,,,,,
2019,5,15,33:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C6,08xx,,,,,,,,,,,,,
2019,5,15,04:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,,,,,,,,,,,,,
2019,5,16,36:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,D14,04xx,782,,,,,,,,,,,,
2019,5,16,22:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,C11,Arrest,,,,,,,,,,,,,
2019,5,16,35:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,438,,,,,,,,,,,,
2019,5,16,40:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D14,08xx,752,,,,,,,,,,,,
2019,5,16,54:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A1,08xx,064,,,,,,,,,,,,
2019,5,17,03:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,417,,,,,,,,,,,,
2019,5,18,38:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,465,,,,,,,,,,,,
2019,5,18,23:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A15,08xx,038,,,,,,,,,,,,
2019,5,18,14:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,257,,,,,,,,,,,,
2019,5,18,23:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,397,,,,,,,,,,,,
2019,5,18,45:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,585,,,,,,,,,,,,
2019,5,19,16:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,017,,,,,,,,,,,,
2019,5,19,35:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,035,,,,,,,,,,,,
2019,5,19,33:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,418,,,,,,,,,,,,
2019,5,19,28:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E13,08xx,572,,,,,,,,,,,,
2019,5,19,28:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,007,,,,,,,,,,,,
2019,5,20,04:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C6,08xx,175,,,,,,,,,,,,
2019,5,20,22:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,134,,,,,,,,,,,,
2019,5,20,33:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A1,08xx,105,,,,,,,,,,,,
2019,5,20,30:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,937,,,,,,,,,,,,
2019,5,21,59:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,A1,04xx,106,,,,,,,,,,,,
2019,5,21,53:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,330,,,,,,,,,,,,
2019,5,21,57:00.0,Boston Police Department,Violation of an Existing Restraining Order,2610,12312,,D4,TRESPASS,270,,,,,,,,,,,,
2019,5,22,18:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,292,,,,,,,,,,,,
2019,5,22,36:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,432,,,,,,,,,,,,
2019,5,22,16:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,286,,,,,,,,,,,,
2019,5,22,55:00.0,Boston Police Department,Assault & Battery (209A),0403,12314,,A15,04xx,043,,,,,,,,,,,,
2019,5,22,27:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,241,,,,,,,,,,,,
2019,5,22,48:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,,,,,,,,,,,,,
2019,5,22,41:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,439,,,,,,,,,,,,
2019,5,23,15:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,E13,04xx,,,,,,,,,,,,,
2019,5,23,52:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,285,,,,,,,,,,,,
2019,5,23,47:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A1,08xx,064,,,,,,,,,,,,
2019,5,23,54:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,309,,,,,,,,,,,,
2019,5,24,01:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,439,,,,,,,,,,,,
2019,5,24,09:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D14,08xx,794,,,,,,,,,,,,
2019,5,25,29:00.0,Boston Police Department,Violation of an Existing Restraining Order,0510,12312,,C11,05RB,336,,,,,,,,,,,,
2019,5,25,23:00.0,Boston Police Department,Violation of an Existing Restraining Order,2907,12312,,E18,VAL,525,,,,,,,,,,,,
2019,5,25,07:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E13,08xx,912,,,,,,,,,,,,
2019,5,26,08:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,418,,,,,,,,,,,,
2019,5,26,24:00.0,Boston Police Department,Violation of an Existing Restraining Order,0802,12312,,B2,08xx,328,,,,,,,,,,,,
2019,5,26,19:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E13,08xx,303,,,,,,,,,,,,
2019,5,27,24:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E18,08xx,514,,,,,,,,,,,,
2019,5,27,59:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,168,,,,,,,,,,,,
2019,5,27,01:00.0,Boston Police Department,Assault & Battery (209A),0404,12314,,B3,04xx,473,,,,,,,,,,,,
2019,5,27,02:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E5,08xx,549,,,,,,,,,,,,
2019,5,27,10:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,239,,,,,,,,,,,,
2019,5,27,58:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,325,,,,,,,,,,,,
2019,5,28,45:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,425,,,,,,,,,,,,
2019,5,28,17:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,,,,,,,,,,,,,
2019,5,28,19:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,278,,,,,,,,,,,,
2019,5,28,18:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E13,08xx,303,,,,,,,,,,,,
2019,5,28,46:00.0,Boston Police Department,Assault & Battery (209A),0403,12314,,B2,04xx,324,,,,,,,,,,,,
2019,5,28,06:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,312,,,,,,,,,,,,
2019,5,28,31:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,264,,,,,,,,,,,,
2019,5,29,09:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,B2,Arrest,603,,,,,,,,,,,,
2019,5,29,54:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,024,,,,,,,,,,,,
2019,5,29,24:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,C11,Arrest,357,,,,,,,,,,,,
2019,5,29,11:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,460,,,,,,,,,,,,
2019,5,30,14:00.0,Boston Police Department,Assault & Battery (209A),0404,12314,,C11,04xx,379,,,,,,,,,,,,
2019,5,30,01:00.0,Boston Police Department,Assault (209A),0801,12313,,E18,08xx,,,,,,,,,,,,,
2019,5,30,51:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A1,08xx,098,,,,,,,,,,,,
2019,5,31,01:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E13,08xx,916,,,,,,,,,,,,
2019,5,31,10:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,432,,,,,,,,,,,,
2019,5,31,41:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,E13,04xx,,,,,,,,,,,,,
2019,5,31,57:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,A1,Arrest,068,,,,,,,,,,,,
2019,6,1,16:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A1,08xx,095,,,,,,,,,,,,
2019,6,1,16:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E13,08xx,316,,,,,,,,,,,,
2019,6,1,51:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,B2,04xx,,,,,,,,,,,,,
2019,6,1,16:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A15,08xx,058,,,,,,,,,,,,
2019,6,2,00:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,,,,,,,,,,,,,
2019,6,2,20:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,905,,,,,,,,,,,,
2019,6,2,52:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,B2,04xx,611,,,,,,,,,,,,
2019,6,2,18:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,619,,,,,,,,,,,,
2019,6,2,19:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,E18,04xx,951,,,,,,,,,,,,
2019,6,2,33:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,297,,,,,,,,,,,,
2019,6,3,00:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,444,,,,,,,,,,,,
2019,6,3,16:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,,,,,,,,,,,,,
2019,6,3,47:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,B2,04xx,311,,,,,,,,,,,,
2019,6,3,29:00.0,Boston Police Department,Assault (209A),0801,12313,,E13,08xx,607,,,,,,,,,,,,
2019,6,3,23:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,A7,04xx,023,,,,,,,,,,,,
2019,6,3,56:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,E13,Arrest,572,,,,,,,,,,,,
2019,6,3,34:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C6,08xx,914,,,,,,,,,,,,
2019,6,4,07:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E5,08xx,,,,,,,,,,,,,
2019,6,5,50:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,412,,,,,,,,,,,,
2019,6,5,27:00.0,Boston Police Department,Assault (209A),0801,12313,,B3,08xx,445,,,,,,,,,,,,
2019,6,5,54:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,459,,,,,,,,,,,,
2019,6,5,24:00.0,Boston Police Department,Assault & Battery (209A),0403,12314,,B3,04xx,439,,,,,,,,,,,,
2019,6,5,38:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,428,,,,,,,,,,,,
2019,6,5,18:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,282,,,,,,,,,,,,
2019,6,5,06:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,034,,,,,,,,,,,,
2019,6,5,44:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,144,,,,,,,,,,,,
2019,6,5,35:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,603,,,,,,,,,,,,
2019,6,6,37:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,264,,,,,,,,,,,,
2019,6,6,14:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,462,,,,,,,,,,,,
2019,6,7,17:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,A15,04xx,900,,,,,,,,,,,,
2019,6,7,11:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,A1,04xx,077,,,,,,,,,,,,
2019,6,8,47:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,236,,,,,,,,,,,,
2019,6,8,30:00.0,Boston Police Department,Assault & Battery (209A),0404,12314,,B2,04xx,269,,,,,,,,,,,,
2019,6,9,48:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,301,,,,,,,,,,,,
2019,6,9,58:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E18,08xx,495,,,,,,,,,,,,
2019,6,9,12:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D14,08xx,811,,,,,,,,,,,,
2019,6,9,35:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,441,,,,,,,,,,,,
2019,6,9,32:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,311,,,,,,,,,,,,
2019,6,9,15:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,B2,04xx,311,,,,,,,,,,,,
2019,6,9,10:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,329,,,,,,,,,,,,
2019,6,9,24:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,E5,Arrest,691,,,,,,,,,,,,
2019,6,9,52:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,586,,,,,,,,,,,,
2019,6,10,55:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,464,,,,,,,,,,,,
2019,6,10,45:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,C6,04xx,915,,,,,,,,,,,,
2019,6,10,52:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,432,,,,,,,,,,,,
2019,6,10,14:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,627,,,,,,,,,,,,
2019,6,10,44:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,365,,,,,,,,,,,,
2019,6,10,57:00.0,Boston Police Department,Assault (209A),0801,12313,,A1,08xx,,,,,,,,,,,,,
2019,6,10,24:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,235,,,,,,,,,,,,
2019,6,10,09:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D14,08xx,794,,,,,,,,,,,,
2019,6,11,31:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,425,,,,,,,,,,,,
2019,6,11,06:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,C11,04xx,401,,,,,,,,,,,,
2019,6,11,46:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E18,08xx,496,,,,,,,,,,,,
2019,6,12,46:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E13,08xx,303,,,,,,,,,,,,
2019,6,12,15:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,911,,,,,,,,,,,,
2019,6,12,41:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E5,08xx,822,,,,,,,,,,,,
2019,6,12,03:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,E5,Arrest,,,,,,,,,,,,,
2019,6,13,11:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,035,,,,,,,,,,,,
2019,6,13,27:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,431,,,,,,,,,,,,
2019,6,13,39:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,395,,,,,,,,,,,,
2019,6,14,34:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E18,08xx,515,,,,,,,,,,,,
2019,6,14,29:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,D4,04xx,160,,,,,,,,,,,,
2019,6,14,04:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A1,08xx,079,,,,,,,,,,,,
2019,6,14,38:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C6,08xx,915,,,,,,,,,,,,
2019,6,14,19:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,313,,,,,,,,,,,,
2019,6,15,32:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,027,,,,,,,,,,,,
2019,6,15,30:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E5,08xx,,,,,,,,,,,,,
2019,6,15,10:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,307,,,,,,,,,,,,
2019,6,16,38:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,,,,,,,,,,,,,
2019,6,16,21:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,,,,,,,,,,,,,
2019,6,16,12:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E5,08xx,676,,,,,,,,,,,,
2019,6,16,48:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,282,,,,,,,,,,,,
2019,6,16,57:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E13,08xx,,,,,,,,,,,,,
2019,6,16,25:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,168,,,,,,,,,,,,
2019,6,16,50:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E18,08xx,536,,,,,,,,,,,,
2019,6,17,31:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,336,,,,,,,,,,,,
2019,6,17,16:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,469,,,,,,,,,,,,
2019,6,17,33:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,258,,,,,,,,,,,,
2019,6,18,49:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,,,,,,,,,,,,,
2019,6,18,50:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,397,,,,,,,,,,,,
2019,6,18,18:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A1,08xx,111,,,,,,,,,,,,
2019,6,18,38:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,,,,,,,,,,,,,
2019,6,19,50:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,E18,Arrest,487,,,,,,,,,,,,
2019,6,19,20:00.0,Boston Police Department,Assault & Battery (209A),0403,12314,,C6,04xx,175,,,,,,,,,,,,
2019,6,19,55:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,B2,Arrest,311,,,,,,,,,,,,
2019,6,19,26:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E18,08xx,519,,,,,,,,,,,,
2019,6,19,36:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D14,08xx,749,,,,,,,,,,,,
2019,6,19,30:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,326,,,,,,,,,,,,
2019,6,20,45:00.0,Boston Police Department,Assault & Battery (209A),0404,12314,,B2,04xx,258,,,,,,,,,,,,
2019,6,20,31:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,D14,Arrest,,,,,,,,,,,,,
2019,6,20,54:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C6,08xx,,,,,,,,,,,,,
2019,6,20,17:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,,,,,,,,,,,,,
2019,6,20,26:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,358,,,,,,,,,,,,
2019,6,20,55:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A15,08xx,900,,,,,,,,,,,,
2019,6,20,41:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,E5,Arrest,563,,,,,,,,,,,,
2019,6,21,49:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,357,,,,,,,,,,,,
